term_id	term_name	term_source	He_down	He_up	Lind_down	Lind_up	Car(Aae)_down	Car(Aae)_up	Bai_F_abd_down	Bai_F_abd_up	Bai_F_head_down	Bai_F_head_up	Bai_M_abd_down	Bai_M_abd_up	Bai_M_head_down	Bai_M_head_up	He_down_adj_pvalue	He_up_adj_pvalue	Lind_down_adj_pvalue	Lind_up_adj_pvalue	Car(Aae)_down_adj_pvalue	Car(Aae)_up_adj_pvalue	Bai_F_abd_down_adj_pvalue	Bai_F_abd_up_adj_pvalue	Bai_F_head_down_adj_pvalue	Bai_F_head_up_adj_pvalue	Bai_M_abd_down_adj_pvalue	Bai_M_abd_up_adj_pvalue	Bai_M_head_down_adj_pvalue	Bai_M_head_up_adj_pvalue
GO:0050660	flavin adenine dinucleotide binding	GO:MF	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0.07191417929732588	1	1	1	1	1	0.004234043524195701	1	1	1	0.0223608450098299	1
GO:0070626	(S)-2-(5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido)succinate AMP-lyase (fumarate-forming) activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.07191417929732588	1	1	1	1	1	1	1	1	1	1	1
GO:0070402	NADPH binding	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.07191417929732588	1	1	1	1	1	1	1	1	1	1	1
GO:0070404	NADH binding	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.07191417929732588	1	1	1	1	1	1	1	1	1	1	1
GO:0070569	uridylyltransferase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.07191417929732588	1	1	1	1	1	1	1	1	1	1	1
GO:0070611	histone methyltransferase activity (H3-R2 specific)	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.07191417929732588	1	1	1	1	1	1	1	1	1	1	1
GO:0098988	G protein-coupled glutamate receptor activity	GO:MF	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0.07191417929732588	1	1	1	1	1	1	0.049383936009084195	1	1	1	1
GO:0103073	anandamide amidohydrolase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.07191417929732588	1	1	1	1	1	1	1	1	1	1	1
GO:0110152	RNA NAD-cap (NAD-forming) hydrolase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.07191417929732588	1	1	1	1	1	1	1	1	1	1	1
GO:0140101	catalytic activity, acting on a tRNA	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.07191417929732588	1	1	1	1	1	1	1	1	1	1	1
GO:0051748	UTP-monosaccharide-1-phosphate uridylyltransferase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0.07191417929732588	1	1	1	1	1	1	1	0.04162147528653401	1	0.040155038573991365	1
GO:0047372	acylglycerol lipase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.07191417929732588	1	1	1	1	1	1	1	1	1	1	1
GO:0019843	rRNA binding	GO:MF	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0.07191417929732588	1	1	1	1	1	0.004580889285179454	1	1	1	1	1
GO:0003904	deoxyribodipyrimidine photo-lyase activity	GO:MF	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0.07191417929732588	0.14421704920444248	1	1	1	1	1	1	1	1	1	1
GO:0004018	N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.07191417929732588	1	1	1	1	1	1	1	1	1	1	1
GO:0004155	6,7-dihydropteridine reductase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.07191417929732588	1	1	1	1	1	1	1	1	1	1	1
GO:0004518	nuclease activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.07191417929732588	1	1	1	1	1	1	1	1	1	1	1
GO:0004519	endonuclease activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.07191417929732588	1	1	1	1	1	1	1	1	1	1	1
GO:0004531	deoxyribonuclease II activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.07191417929732588	1	1	1	1	1	1	1	1	1	1	1
GO:0004586	ornithine decarboxylase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0.07191417929732588	1	1	1	1	1	1	1	1	1	0.04006088585724691	1
GO:0004588	orotate phosphoribosyltransferase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.07191417929732588	1	1	1	1	1	1	1	1	1	1	1
GO:0004590	orotidine-5'-phosphate decarboxylase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.07191417929732588	1	1	1	1	1	1	1	1	1	1	1
GO:0004812	aminoacyl-tRNA ligase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.07191417929732588	1	1	1	1	1	1	1	1	1	1	1
GO:0003913	DNA photolyase activity	GO:MF	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0.07191417929732588	0.14421704920444248	1	1	1	1	1	1	1	1	1	1
GO:0047150	betaine-homocysteine S-methyltransferase activity	GO:MF	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0.07191417929732588	1	1	1	0.034874305342438586	1	1	1	1	1	1	1
GO:0004853	uroporphyrinogen decarboxylase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.07191417929732588	1	1	1	1	1	1	1	1	1	1	1
GO:0008374	O-acyltransferase activity	GO:MF	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0.07191417929732588	1	1	0.2184802600788549	1	1	1	1	1	1	1	1
GO:0003983	UTP:glucose-1-phosphate uridylyltransferase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0.07191417929732588	1	1	1	1	1	1	1	0.04162147528653401	1	0.040155038573991365	1
GO:0015347	sodium-independent organic anion transmembrane transporter activity	GO:MF	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0.07191417929732588	0.13403546961552557	1	1	1	1	1	1	1	1	1	1
GO:0003976	UDP-N-acetylglucosamine-lysosomal-enzyme N-acetylglucosaminephosphotransferase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.07191417929732588	1	1	1	1	1	1	1	1	1	1	1
GO:0016831	carboxy-lyase activity	GO:MF	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0.07191417929732588	0.1637749947911312	1	1	1	1	0.021984608486521905	1	1	1	1	1
GO:0016875	ligase activity, forming carbon-oxygen bonds	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.07191417929732588	1	1	1	1	1	1	1	1	1	1	1
GO:0016848	carbon-halide lyase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.07191417929732588	1	1	1	1	1	1	1	1	1	1	1
GO:0015349	thyroid hormone transmembrane transporter activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.07191417929732588	1	1	1	1	1	1	1	1	1	1	1
GO:0019789	SUMO transferase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.07191417929732588	1	1	1	1	1	1	1	1	1	1	1
GO:0016829	lyase activity	GO:MF	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0.07191417929732588	1	1	1	1	1	0.016150953083828728	1	1	1	1	1
GO:0016830	carbon-carbon lyase activity	GO:MF	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0.07191417929732588	0.15345094729944966	1	1	1	1	0.03405214581887341	1	1	1	1	1
GO:0001640	adenylate cyclase inhibiting G protein-coupled glutamate receptor activity	GO:MF	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0.07191417929732588	1	1	1	1	1	1	0.049383936009084195	1	1	1	1
GO:0018833	DDT-dehydrochlorinase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.07191417929732588	1	1	1	1	1	1	1	1	1	1	1
GO:0016034	maleylacetoacetate isomerase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.07291031240534827	1	1	1	1	1	1	1	1	1	1	1
GO:0071949	FAD binding	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.07291031240534827	1	1	1	1	1	1	1	1	1	1	1
GO:0008898	S-adenosylmethionine-homocysteine S-methyltransferase activity	GO:MF	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0.07658040621224926	1	1	1	0.0035174984259269096	1	1	1	1	1	1	1
GO:0030165	PDZ domain binding	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.07658040621224926	1	1	1	1	1	1	1	1	1	1	1
GO:0004085	butyryl-CoA dehydrogenase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.07818137550992259	1	1	1	1	1	1	1	1	1	1	1
GO:0004001	adenosine kinase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.07818137550992259	1	1	1	1	1	1	1	1	1	1	1
GO:0015173	aromatic amino acid transmembrane transporter activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.07818137550992259	1	1	1	1	1	1	1	1	1	1	1
GO:0052890	oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.07818137550992259	1	1	1	1	1	1	1	1	1	1	1
GO:0009378	four-way junction helicase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.07818137550992259	1	1	1	1	1	1	1	1	1	1	1
GO:0003884	D-amino-acid oxidase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.07818137550992259	1	1	1	1	1	1	1	1	1	1	1
GO:0051117	ATPase binding	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.07913702955129245	1	1	1	1	1	1	1	1	1	1	1
GO:0003948	N4-(beta-N-acetylglucosaminyl)-L-asparaginase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.08163449290636794	1	1	1	1	1	1	1	1	1	1	1
GO:0047555	3',5'-cyclic-GMP phosphodiesterase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.08601564216311519	1	1	1	1	1	1	1	1	1	1	1
GO:0034353	RNA pyrophosphohydrolase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.08601564216311519	1	1	1	1	1	1	1	1	1	1	1
GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.08601564216311519	1	1	1	1	1	1	1	1	1	1	1
GO:0004831	tyrosine-tRNA ligase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.08601564216311519	1	1	1	1	1	1	1	1	1	1	1
GO:0072582	17-beta-hydroxysteroid dehydrogenase (NADP+) activity	GO:MF	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0.09080465336190628	0.13403546961552557	1	1	1	1	0.008814214393844763	1	1	1	1	1
GO:0001965	G-protein alpha-subunit binding	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.09080465336190628	1	1	1	1	1	1	1	1	1	1	1
GO:0072555	17-beta-ketosteroid reductase activity	GO:MF	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0.09080465336190628	0.13403546961552557	1	1	1	1	0.008814214393844763	1	1	1	1	1
GO:0004364	glutathione transferase activity	GO:MF	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0.09080465336190628	0.14421704920444248	1	1	1	1	1	1	1	1	1	1
GO:0004816	asparagine-tRNA ligase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.09080465336190628	1	1	1	1	1	1	1	1	1	1	1
GO:0000400	four-way junction DNA binding	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.09586263727122506	1	1	1	1	1	1	1	1	1	1	1
GO:0003958	NADPH-hemoprotein reductase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.09586263727122506	1	1	1	1	1	1	1	1	1	1	1
GO:0000253	3-keto sterol reductase activity	GO:MF	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0.09586263727122506	0.13403546961552557	1	1	1	1	0.009239123832202227	1	1	1	1	1
GO:0140098	catalytic activity, acting on RNA	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.09586263727122506	1	1	1	1	1	1	1	1	1	1	1
GO:0022853	active ion transmembrane transporter activity	GO:MF	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0.09586263727122506	0.15159506020146643	1	1	1	1	1	1	1	1	1	1
GO:0004114	3',5'-cyclic-nucleotide phosphodiesterase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.09757831295221034	1	1	1	1	1	1	1	1	1	1	1
GO:0034046	poly(G) binding	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.09757831295221034	1	1	1	1	1	1	1	1	1	1	1
GO:0008172	S-methyltransferase activity	GO:MF	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0.09867546201842445	1	1	1	0.012843788670936069	1	1	1	1	1	1	1
GO:0019206	nucleoside kinase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0999042625585902	1	1	1	1	1	1	1	1	1	1	1
GO:0004112	cyclic-nucleotide phosphodiesterase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0999042625585902	1	1	1	1	1	1	1	1	1	1	1
GO:0052720	class II DNA-(apurinic or apyrimidinic site) endonuclease activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0999042625585902	1	1	1	1	1	1	1	1	1	1	1
GO:0004534	5'-3' exoribonuclease activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0999042625585902	1	1	1	1	1	1	1	1	1	1	1
GO:0004828	serine-tRNA ligase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0999042625585902	1	1	1	1	1	1	1	1	1	1	1
GO:0008469	histone-arginine N-methyltransferase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0999042625585902	1	1	1	1	1	1	1	1	1	1	1
GO:0009019	tRNA (guanine-N1-)-methyltransferase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0999042625585902	1	1	1	1	1	1	1	1	1	1	1
GO:0015108	chloride transmembrane transporter activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0999042625585902	1	1	1	1	1	1	1	1	1	1	1
GO:0016780	phosphotransferase activity, for other substituted phosphate groups	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0999042625585902	1	1	1	1	1	1	1	1	1	1	1
GO:0033961	cis-stilbene-oxide hydrolase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0999042625585902	1	1	1	1	1	1	1	1	1	1	1
GO:0016893	endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0999042625585902	1	1	1	1	1	1	1	1	1	1	1
GO:0008096	juvenile hormone epoxide hydrolase activity	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0999042625585902	1	1	1	1	1	1	1	1	1	1	1
GO:0016889	endodeoxyribonuclease activity, producing 3'-phosphomonoesters	GO:MF	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0999042625585902	1	1	1	1	1	1	1	1	1	1	1
GO:0016202	regulation of striated muscle tissue development	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.013830608999611908	1	1	1	1	1	1	1	1	1	1	1
GO:1901861	regulation of muscle tissue development	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.013830608999611908	1	1	1	1	1	1	1	1	1	1	1
GO:0000959	mitochondrial RNA metabolic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.03367754890869563	1	1	1	1	1	1	1	1	1	1	1
GO:0006520	cellular amino acid metabolic process	GO:BP	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0.03559907160152886	1	1	1	1	1	2.1552220937524442e-7	1	1	1	0.0000012557922701028137	1
GO:0006011	UDP-glucose metabolic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.03559907160152886	1	1	1	1	1	1	1	1	1	1	1
GO:0048634	regulation of muscle organ development	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.03944106381529308	1	1	1	1	1	1	1	1	1	1	1
GO:1903343	positive regulation of meiotic DNA double-strand break formation	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.04952747700990811	1	1	1	1	1	1	1	1	1	1	1
GO:0014706	striated muscle tissue development	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.04952747700990811	1	1	1	1	1	1	1	1	1	1	1
GO:1903341	regulation of meiotic DNA double-strand break formation	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.04952747700990811	1	1	1	1	1	1	1	1	1	1	1
GO:0070127	tRNA aminoacylation for mitochondrial protein translation	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.04952747700990811	1	1	1	1	1	1	1	1	1	1	1
GO:0007588	excretion	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.05411802348304002	1	1	1	1	1	1	1	1	1	1	1
GO:0009631	cold acclimation	GO:BP	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0.05411802348304002	1	1	1	1	1	1	1	0.007085173644399779	1	0.03135431697470957	1
GO:0042138	meiotic DNA double-strand break formation	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.05411802348304002	1	1	1	1	1	1	1	1	1	1	1
GO:0035825	homologous recombination	GO:BP	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0.05411802348304002	0.24052907600371307	1	1	1	1	1	1	1	1	1	1
GO:0060537	muscle tissue development	GO:BP	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	1	0.05411802348304002	1	1	1	1	0.006245217886116178	1	1	1	0.04485252278267562	1	1
GO:0009225	nucleotide-sugar metabolic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.05411802348304002	1	1	1	1	1	1	1	1	1	1	1
GO:0006559	L-phenylalanine catabolic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.05411802348304002	1	1	1	1	1	1	1	1	1	1	1
GO:1902222	erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.05411802348304002	1	1	1	1	1	1	1	1	1	1	1
GO:1901605	alpha-amino acid metabolic process	GO:BP	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0.05411802348304002	1	1	1	1	1	4.286026359039325e-10	1	1	1	3.051244225855495e-8	1
GO:0140053	mitochondrial gene expression	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.05411802348304002	1	1	1	1	1	1	1	1	1	1	1
GO:0006558	L-phenylalanine metabolic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.05411802348304002	1	1	1	1	1	1	1	1	1	1	1
GO:1902221	erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.05411802348304002	1	1	1	1	1	1	1	1	1	1	1
GO:0006167	AMP biosynthetic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.057748598629043586	1	1	1	1	1	1	1	1	1	1	1
GO:0016256	N-glycan processing to lysosome	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.058117204852218676	1	1	1	1	1	1	1	1	1	1	1
GO:0009156	ribonucleoside monophosphate biosynthetic process	GO:BP	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0.06386068019330096	1	1	1	1	1	0.0006809146211200697	1	1	1	1	1
GO:0090305	nucleic acid phosphodiester bond hydrolysis	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.06386068019330096	1	1	1	1	1	1	1	1	1	1	1
GO:0007129	homologous chromosome pairing at meiosis	GO:BP	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0.06386068019330096	0.21336394612285844	1	1	1	1	1	1	1	1	1	1
GO:0006949	syncytium formation	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.06910127320546235	1	1	1	1	1	1	1	1	1	1	1
GO:0042254	ribosome biogenesis	GO:BP	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0.06910127320546235	1	1	1	1	1	0.024233384559933034	1	1	1	1	1
GO:0034470	ncRNA processing	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.06910127320546235	1	1	1	1	1	1	1	1	1	1	1
GO:0000768	syncytium formation by plasma membrane fusion	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.06910127320546235	1	1	1	1	1	1	1	1	1	1	1
GO:0140253	cell-cell fusion	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.06910127320546235	1	1	1	1	1	1	1	1	1	1	1
GO:0014902	myotube differentiation	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.06910127320546235	1	1	1	1	1	1	1	1	1	1	1
GO:0007520	myoblast fusion	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.06910127320546235	1	1	1	1	1	1	1	1	1	1	1
GO:0009124	nucleoside monophosphate biosynthetic process	GO:BP	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0.06928808794104886	1	1	1	1	1	0.0009870771763032633	1	1	1	1	1
GO:0008407	chaeta morphogenesis	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.07969406505473682	1	1	1	1	1	1	1	1	1	1	1
GO:0016925	protein sumoylation	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.08234837933079336	1	1	1	1	1	1	1	1	1	1	1
GO:0090646	mitochondrial tRNA processing	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.08234837933079336	1	1	1	1	1	1	1	1	1	1	1
GO:0032240	negative regulation of nucleobase-containing compound transport	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.08234837933079336	1	1	1	1	1	1	1	1	1	1	1
GO:0045143	homologous chromosome segregation	GO:BP	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0.08234837933079336	0.23373052683246287	1	1	0.02094843010343612	1	1	1	1	1	1	1
GO:0009074	aromatic amino acid family catabolic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.08234837933079336	1	1	1	1	1	1	1	1	1	1	1
GO:0098609	cell-cell adhesion	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.08234837933079336	1	1	1	1	1	1	1	1	1	1	1
GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.08234837933079336	1	1	1	1	1	1	1	1	1	1	1
GO:1905515	non-motile cilium assembly	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.08355987851130728	1	1	1	1	1	1	1	1	1	1	1
GO:0042274	ribosomal small subunit biogenesis	GO:BP	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0.08471711231469768	1	1	1	1	1	0.015193154329043577	1	1	1	1	1
GO:0034114	regulation of heterotypic cell-cell adhesion	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.09071503582029426	1	1	1	1	1	1	1	1	1	1	1
GO:0034113	heterotypic cell-cell adhesion	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.09071503582029426	1	1	1	1	1	1	1	1	1	1	1
GO:0034116	positive regulation of heterotypic cell-cell adhesion	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.09071503582029426	1	1	1	1	1	1	1	1	1	1	1
GO:0009161	ribonucleoside monophosphate metabolic process	GO:BP	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0.09308791296764103	1	1	1	1	1	0.00015732716852267684	1	1	1	1	1
GO:0009445	putrescine metabolic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.09564676622214287	1	1	1	1	1	1	1	1	1	1	1
GO:0009446	putrescine biosynthetic process	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.09564676622214287	1	1	1	1	1	1	1	1	1	1	1
GO:0006364	rRNA processing	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.09564676622214287	1	1	1	1	1	1	1	1	1	1	1
GO:0033387	putrescine biosynthetic process from ornithine	GO:BP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.09564676622214287	1	1	1	1	1	1	1	1	1	1	1
GO:0007196	adenylate cyclase-inhibiting G protein-coupled glutamate receptor signaling pathway	GO:BP	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0.0971200005622894	1	1	1	1	1	1	0.026309477903619552	1	1	1	1
GO:0071932	replication fork reversal	GO:BP	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0.09864717931680414	1	1	1	0.04730810585728218	1	1	1	1	1	1	1
GO:0000795	synaptonemal complex	GO:CC	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0.0373612925593913	0.24890410423452505	1	1	1	0.01418156087736721	1	1	1	1	1	1
GO:0030678	mitochondrial ribonuclease P complex	GO:CC	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0373612925593913	1	1	1	1	1	1	1	1	1	1	1
GO:0099086	synaptonemal structure	GO:CC	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0.0373612925593913	0.24890410423452505	1	1	1	0.01418156087736721	1	1	1	1	1	1
GO:0035861	site of double-strand break	GO:CC	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.04405443186781626	1	1	1	1	1	1	1	1	1	1	1
GO:0045177	apical part of cell	GO:CC	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.04405443186781626	1	1	1	1	1	1	1	1	1	1	1
GO:0090734	site of DNA damage	GO:CC	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.04405443186781626	1	1	1	1	1	1	1	1	1	1	1
GO:0097730	non-motile cilium	GO:CC	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0.04405443186781626	1	1	1	1	1	1	0.049045392269375945	1	1	1	1
