term_id	term_name	term_source	He_down	He_up	Lind_down	Lind_up	Car_down	Car_up	Bai_F_abd_down	Bai_F_abd_up	Bai_F_head_down	Bai_F_head_up	Bai_M_abd_down	Bai_M_abd_up	Bai_M_head_down	Bai_M_head_up	Mean_adj_pvalue	He_down_adj_pvalue	He_up_adj_pvalue	Lind_down_adj_pvalue	Lind_up_adj_pvalue	Car_down_adj_pvalue	Car_up_adj_pvalue	Bai_F_abd_down_adj_pvalue	Bai_F_abd_up_adj_pvalue	Bai_F_head_down_adj_pvalue	Bai_F_head_up_adj_pvalue	Bai_M_abd_down_adj_pvalue	Bai_M_abd_up_adj_pvalue	Bai_M_head_down_adj_pvalue	Bai_M_head_up_adj_pvalue
GO:0009056	catabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.001046326	0.556751171	0.728966898	0.915485583	0.601501901	1	1	0.690874641	0.999999979	0.001934552	0.48117099	0.188663889	0.837147547	0.000158101	1
GO:0010927	cellular component assembly involved in morphogenesis	GO:BP	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2.42432E-10	0.593570919	1	1	1	1	1	0.448836247	2.01E-10	1	1	1	2.83E-10	1	1
GO:0045229	external encapsulating structure organization	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.593570919	1	1	0.659397478	1	1	0.450054874	0.485810837	1	1	1	0.780730719	1	1
GO:0050877	nervous system process	GO:BP	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0.048358114	0.593570919	0.766573371	0.999935807	0.999426557	0.002111151	1	0.949619371	0.642226736	1	0.094605077	1	0.552052462	0.729818081	1
GO:0050804	modulation of chemical synaptic transmission	GO:BP	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.146548114	0.593570919	1	1	1	1	1	1	0.146548114	1	1	1	0.281826737	1	1
GO:0099177	regulation of trans-synaptic signaling	GO:BP	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.146548114	0.593570919	1	1	1	1	1	1	0.146548114	1	1	1	0.281826737	1	1
GO:0007608	sensory perception of smell	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.018917709	0.593570919	1	0.917645247	1	1	1	1	0.84318422	0.958161817	1	0.792549718	1	0.018917709	1
GO:0009060	aerobic respiration	GO:BP	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.13855969	0.593570919	1	1	1	1	1	1	0.13855969	0.576022071	1	1	0.473660091	1	1
GO:0045333	cellular respiration	GO:BP	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.084838587	0.593570919	1	1	1	1	1	1	0.084838587	0.627746956	1	1	0.28677074	1	1
GO:0016042	lipid catabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0.024735925	0.613485486	1	0.689599897	0.523030432	1	1	0.757065073	1	0.068047215	0.275261019	0.005124998	0.80579513	0.001035561	1
GO:0046034	ATP metabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.613485486	1	1	1	1	1	1	0.527799906	0.34011202	1	1	0.530978566	1	1
GO:0007010	cytoskeleton organization	GO:BP	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0.045258331	0.613485486	1	0.999935807	0.65238209	1	1	0.135774924	7.65E-09	1	1	1	6.22E-08	1	1
GO:0040011	locomotion	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.090128126	0.613485486	1	0.872753936	0.987923123	0.26987269	1	0.090128126	0.244924113	1	0.630847771	1	0.468432624	1	1
GO:0050906	detection of stimulus involved in sensory perception	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.613485486	1	1	1	1	1	0.765595196	1	1	0.281327668	1	1	1	1
GO:0009150	purine ribonucleotide metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.032604185	0.662403516	0.504243402	0.470537802	1	1	1	1	0.593148907	0.0001105	1	0.976854562	0.574423177	0.065097871	1
GO:0015980	energy derivation by oxidation of organic compounds	GO:BP	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0.072654743	0.662403516	1	0.980636253	0.916635448	1	1	1	0.082863119	0.426663179	1	0.417640363	0.202393391	0.062446368	1
GO:0009259	ribonucleotide metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.035752319	0.666398761	0.51924435	0.341216132	1	1	1	0.816555957	0.640179064	0.000165153	1	1	0.605591369	0.071339484	1
GO:0040003	chitin-based cuticle development	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.666398761	1	1	0.924604619	1	1	0.811515557	0.179035768	1	1	0.997285632	0.860014284	0.957270314	1
GO:0032787	monocarboxylic acid metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1.66289E-05	0.666398761	1	0.985127364	0.352033107	1	1	1	0.610340477	6.08E-07	1	0.162456004	0.35648025	3.26499E-05	1
GO:0019693	ribose phosphate metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.038872819	0.666398761	0.521868103	0.349069606	1	1	1	0.821374652	0.650606297	0.000190865	1	1	0.613993546	0.077554773	1
GO:0006163	purine nucleotide metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.014663718	0.666398761	0.51924435	0.504180838	1	1	1	1	0.63053993	3.47573E-05	1	0.997930724	0.598887863	0.029292678	1
GO:0032501	multicellular organismal process	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.009294593	0.666398761	1	1	1	0.009294593	0.999986593	1	1	1	1	1	1	1	1
GO:0072521	purine-containing compound metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.003840774	0.700500064	0.546698794	0.566543034	1	1	1	1	0.544728628	2.66895E-06	1	0.54247932	0.635289349	0.007678879	1
GO:0061061	muscle structure development	GO:BP	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1.0395E-12	0.702417027	1	0.832672563	1	1	1	0.847348075	1.14E-13	1	1	1	1.96E-12	1	1
GO:0030162	regulation of proteolysis	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.712166087	1	0.999935807	0.950490597	1	1	0.619001707	0.725284533	1	1	0.838763608	1	0.592401011	1
GO:0042335	cuticle development	GO:BP	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.100577836	0.716363847	1	1	0.953342822	1	1	0.414166487	0.100577836	1	1	1	0.912305506	1	1
GO:0009117	nucleotide metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.014405862	0.719247549	0.567095026	0.399470876	1	1	1	0.633353842	0.585217023	0.000144851	1	0.866078984	0.662462644	0.028666873	1
GO:0006753	nucleoside phosphate metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.015233381	0.719247549	0.568798336	0.4041598	1	1	1	0.63546316	0.586662582	0.000158162	1	0.876372143	0.66565055	0.030308599	1
GO:0006091	generation of precursor metabolites and energy	GO:BP	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0.045863066	0.720575496	1	0.8763236	0.962565355	1	1	1	0.055612449	0.352912131	1	0.16768121	0.080269464	0.001707285	1
GO:0042742	defense response to bacterium	GO:BP	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0.101024388	0.726682577	0.575006875	1	0.539549945	1	1	0.446119009	0.208587894	1	0.097271523	0.104777253	0.471814655	0.655794023	0.15747323
GO:0098662	inorganic cation transmembrane transport	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.728225981	0.311242271	0.943473673	0.601501901	0.669119614	1	0.729867909	0.463506879	1	1	1	0.549720737	1	1
GO:0098916	anterograde trans-synaptic signaling	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.728225981	1	0.944110153	0.991166813	1	1	0.917970657	0.463506879	0.999979833	1	1	0.360154038	1	1
GO:0097435	supramolecular fiber organization	GO:BP	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3.43119E-09	0.728225981	1	1	0.569838915	1	1	0.319445706	6.57E-10	1	1	1	6.21E-09	1	1
GO:0030036	actin cytoskeleton organization	GO:BP	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1.05174E-11	0.728225981	1	1	0.748314201	1	1	0.361837837	2.31E-12	1	1	1	1.87E-11	1	1
GO:0009894	regulation of catabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.728225981	1	0.999935807	0.984678709	1	1	0.506333995	0.949265134	1	1	1	0.337754371	1	1
GO:0031329	regulation of cellular catabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.728225981	1	0.999935807	0.970394642	1	1	0.668676762	0.921476893	1	1	1	0.305197635	1	1
GO:0032446	protein modification by small protein conjugation	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.728225981	0.630756628	0.999935807	0.601501901	1	1	0.217542946	0.999999979	1	0.417295929	1	0.743603613	1	1
GO:0016567	protein ubiquitination	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.728225981	0.597534068	1	0.557595588	1	1	0.182842701	0.999999979	1	0.389672625	1	0.699148441	1	1
GO:0005975	carbohydrate metabolic process	GO:BP	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0.047224741	0.728225981	1	0.910763764	0.558354594	1	0.319689114	0.485213428	0.145049269	0.001680204	1	0.000427429	0.088966804	1.20E-10	1
GO:0055086	nucleobase-containing small molecule metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.003446873	0.728225981	0.630195227	0.251815384	1	0.647655969	1	0.723590794	0.579260507	1.16172E-05	1	0.378919137	0.741698007	0.00688213	1
GO:0009617	response to bacterium	GO:BP	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0.099305321	0.728225981	0.610436003	1	0.569838915	1	1	0.496275772	0.157867338	1	0.111426567	0.087184074	0.522115739	0.526723448	0.16144325
GO:0007606	sensory perception of chemical stimulus	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.728225981	1	0.999935807	0.976437046	1	1	1	0.999999979	1	0.389672625	1	0.943481697	0.196700162	1
GO:0007417	central nervous system development	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.728225981	1	0.999935807	0.84131763	1	1	0.889675547	0.999999979	1	1	1	1	1	1
GO:0007268	chemical synaptic transmission	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.728225981	1	0.944110153	0.991166813	1	1	0.917970657	0.463506879	0.999979833	1	1	0.360154038	1	1
GO:0051606	detection of stimulus	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.000284144	0.728225981	1	1	1	0.000284144	1	0.898923103	1	0.965864938	0.399642854	1	1	1	1
GO:0099537	trans-synaptic signaling	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.728225981	1	0.94735234	0.991550184	1	1	0.918717644	0.465099628	0.999979833	1	1	0.360154038	1	1
GO:0043632	modification-dependent macromolecule catabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.73092308	0.657487574	0.999935807	0.529769042	1	1	0.252667113	0.999999979	1	0.440472631	1	0.978740952	1	1
GO:0051603	proteolysis involved in cellular protein catabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.73092308	0.671321501	0.999935807	0.547159968	1	1	0.173276388	0.999999979	1	0.449628781	1	0.986656054	1	1
GO:0019941	modification-dependent protein catabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.73092308	0.653667739	0.999935807	0.520067078	1	1	0.24331951	0.999999979	1	0.434992013	1	0.974414738	1	1
GO:0006511	ubiquitin-dependent protein catabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.73092308	0.650526731	0.999935807	0.509847724	1	1	0.241874411	0.999999979	1	0.431574911	1	0.9717089	1	1
GO:0098655	cation transmembrane transport	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.73092308	0.337948087	0.973669539	0.650188687	0.691998415	1	0.591652122	0.551613113	1	1	1	0.606400812	1	1
GO:0098660	inorganic ion transmembrane transport	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.73092308	0.337948087	0.976668803	0.544942648	0.707299617	1	0.593771493	0.43590002	1	1	1	0.424262737	1	1
GO:0009605	response to external stimulus	GO:BP	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0.022124134	0.73092308	0.704488454	0.999935807	0.679540909	3.14E-05	1	0.613094481	0.044216905	1	0.19254923	0.59478189	0.536583421	0.237119124	0.335700041
GO:0099536	synaptic signaling	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.73092308	1	0.958334725	0.993279602	1	1	0.922133124	0.496881804	1	1	1	0.373563247	1	1
GO:0030029	actin filament-based process	GO:BP	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2.02965E-11	0.73092308	1	1	0.616480208	1	1	0.381635995	5.33E-12	1	1	1	3.53E-11	1	1
GO:0006508	proteolysis	GO:BP	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0.088598085	0.73092308	0.704488454	0.999935807	0.414879476	0.138367159	0.765509037	0.230066152	0.690800187	0.947188496	0.449628781	0.03882901	0.983169609	0.190389068	1
GO:0044257	cellular protein catabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.731010204	0.671321501	0.999935807	0.550742492	1	1	0.179757597	0.999999979	1	0.450229235	1	0.986656054	1	1
GO:0070647	protein modification by small protein conjugation or removal	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.118422933	0.740710173	0.673384971	0.999935807	0.679540909	1	1	0.118422933	0.999999979	1	0.45826675	1	0.635289349	1	1
GO:0030163	protein catabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.740710173	0.673384971	0.999935807	0.557595588	1	1	0.190276277	0.999999979	1	0.45826675	1	0.986656054	1	1
GO:0000226	microtubule cytoskeleton organization	GO:BP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.075948668	0.746880608	1	0.999935807	0.811295759	1	1	0.075948668	0.860235726	1	1	1	0.835128478	1	1
GO:0043436	oxoacid metabolic process	GO:BP	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0.038393495	0.749460998	1	0.093800413	0.328399642	1	1	0.824620125	0.380296426	1.73E-14	1	0.059773568	0.215357211	2.33E-10	1
GO:0019752	carboxylic acid metabolic process	GO:BP	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0.038393495	0.749460998	1	0.093800413	0.328399642	1	1	0.821587856	0.370038006	1.73E-14	1	0.059773568	0.214026569	2.33E-10	1
GO:0006082	organic acid metabolic process	GO:BP	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0.039669559	0.750309409	0.678742851	0.097628106	0.328399642	1	1	0.833962695	0.286308825	5.28E-15	1	0.061050129	0.21939172	3.26E-10	1
GO:0007399	nervous system development	GO:BP	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.095877001	0.750309409	1	0.999935807	0.899958704	1	1	0.475079974	0.603425255	1	0.095877001	1	0.996159186	1	0.344577516
GO:0048856	anatomical structure development	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.774559786	1	1	1	0.717588583	0.999986593	1	1	1	1	1	1	1	1
GO:0006812	cation transport	GO:BP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.088619366	0.774559786	0.088619366	0.999935807	0.529755294	0.733838472	1	0.695265781	0.344852032	1	0.505428257	1	0.535355807	1	1
GO:0098542	defense response to other organism	GO:BP	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.117179043	0.774559786	0.704488454	0.999935807	0.753893347	1	1	0.700674834	0.117179043	0.984995014	0.178185534	0.244622647	0.360154038	0.168159308	0.200014264
GO:0009628	response to abiotic stimulus	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.774559786	0.213052566	0.737997956	0.999426557	4.30E+08	1	0.15984181	0.999999979	1	0.176772641	0.490113765	0.883495691	1	0.199453359
GO:0070925	organelle assembly	GO:BP	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0.000197564	0.774559786	1	0.733764073	0.852561098	0.382007907	1	0.521542698	0.000340357	1	1	1	5.47721E-05	1	1
GO:0019637	organophosphate metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0.046638117	0.783634541	0.704488454	0.779442291	0.974187724	1	1	0.876137948	0.857441955	0.00149118	0.178185534	0.137262349	0.549720737	0.001160822	1
GO:0006952	defense response	GO:BP	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0.126809741	0.783634541	0.704488454	0.999935807	0.761376325	1	1	0.714431891	0.13855969	0.996329793	0.178185534	0.184237221	0.373563247	0.115059792	0.200014264
GO:0031175	neuron projection development	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.788859465	1	0.999935807	0.999426557	1	1	0.581842146	0.208587894	1	0.528053183	1	0.917075556	1	1
GO:0009607	response to biotic stimulus	GO:BP	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0.018818461	0.788859465	0.712406173	0.999935807	0.679540909	1	1	0.591652122	0.013503284	0.868581289	0.188562538	0.154252781	0.293947513	0.024133639	0.204095927
GO:0051707	response to other organism	GO:BP	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0.018818461	0.788859465	0.712406173	0.999935807	0.679540909	1	1	0.591652122	0.013503284	0.868581289	0.188562538	0.154252781	0.293947513	0.024133639	0.204095927
GO:0043207	response to external biotic stimulus	GO:BP	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0.018818461	0.788859465	0.712406173	0.999935807	0.679540909	1	1	0.591652122	0.013503284	0.868581289	0.188562538	0.154252781	0.293947513	0.024133639	0.204095927
GO:0006955	immune response	GO:BP	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0.11116634	0.788859465	0.712406173	0.999935807	0.793031953	0.317861682	0.565719729	0.43829193	0.106934669	1	0.07701093	0.318534158	0.293947513	0.14955342	0.204095927
GO:0044265	cellular macromolecule catabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.792701053	0.724084639	0.972965749	0.601501901	1	1	0.217542946	0.999999979	1	0.548790146	1	0.999945883	1	1
GO:0007017	microtubule-based process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.792701053	1	0.999935807	0.806636883	0.583146696	1	0.152174428	0.97639526	1	1	1	0.935458241	1	1
GO:0044419	biological process involved in interspecies interaction between organisms	GO:BP	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0.026710949	0.792701053	0.726652681	0.999935807	0.601501901	1	1	0.621191951	0.021139855	0.913819311	0.199725449	0.176140325	0.314318822	0.032282042	0.21341134
GO:0034220	ion transmembrane transport	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.792701053	0.434713762	0.999935807	0.508249987	0.784536373	1	0.621191951	0.593148907	1	1	1	0.314318822	1	1
GO:0032502	developmental process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.792701053	1	1	1	0.719190255	0.999986593	1	1	1	1	1	1	1	1
GO:0007267	cell-cell signaling	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.797188581	0.730749101	0.980636253	0.926337599	1	1	0.792645792	0.610340477	1	1	1	0.322976654	1	1
GO:1901135	carbohydrate derivative metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.005792334	0.797635241	0.741687557	0.294340422	0.837971418	0.777751253	1	0.921605232	0.85757705	0.000607951	1	0.20157841	0.800286213	0.010976717	1
GO:0016043	cellular component organization	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.797635241	1	1	1	0.838671155	1	1	1	1	1	1	1	1	1
GO:0016310	phosphorylation	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.797635241	1	0.999935807	0.841570023	0.868142489	0.922175793	0.172413349	0.551613113	0.947188496	1	1	0.251215421	1	0.219505975
GO:0048646	anatomical structure formation involved in morphogenesis	GO:BP	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0.005303185	0.797635241	0.444289273	0.705755741	0.995012577	1	1	0.01469188	0.000675265	1	0.568058349	1	0.000542408	1	1
GO:0048468	cell development	GO:BP	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0.052125599	0.800728506	0.804854357	0.999935807	0.999426557	1	1	0.093364659	0.028608166	1	0.07701093	1	0.00951864	1	1
GO:1901565	organonitrogen compound catabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.112005977	0.800728506	0.457763796	0.890487367	0.638739115	1	1	0.381635995	0.950999571	0.131126646	0.575666491	0.59478189	0.999945883	0.092885308	1
GO:0007610	behavior	GO:BP	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0.113686155	0.804437579	1	0.999935807	0.999426557	1	1	0.9879945	0.697999781	0.253956417	0.577546958	0.120864282	0.522115739	0.106508027	1
GO:0009057	macromolecule catabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.804437579	0.761683489	0.999935807	0.655019055	1	1	0.281170117	0.999999979	1	0.577546958	1	0.999945883	1	1
GO:0032989	cellular component morphogenesis	GO:BP	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2.75277E-05	0.805979671	1	0.999935807	0.999426557	1	1	0.407501875	2.83E-07	1	0.58033274	1	5.47721E-05	1	1
GO:0006629	lipid metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0.026724848	0.806458247	1	0.779441293	0.570270494	1	0.778533158	0.940910202	0.999999979	0.010001686	0.092931756	0.003729173	0.837147547	0.000236777	1
GO:0048666	neuron development	GO:BP	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.047210507	0.821236112	1	0.999935807	0.999426557	1	1	0.450054874	0.257221182	1	0.047210507	1	0.865502069	1	1
GO:0002376	immune system process	GO:BP	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0.111391403	0.821236112	0.766084366	0.999935807	0.897362997	0.331765144	0.565719729	0.215523737	0.128177729	1	0.094605077	0.280243911	0.293542996	0.214633636	0.23709137
GO:0050790	regulation of catalytic activity	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.821236112	1	0.999935807	0.999426557	0.719190255	0.581451104	0.594429368	0.463506879	1	1	1	0.561855217	1	0.241365895
GO:0071840	cellular component organization or biogenesis	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.821236112	1	1	1	0.868142489	1	1	1	1	1	1	1	1	1
GO:0035556	intracellular signal transduction	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.860732631	0.548529596	1	0.654108892	0.717588583	0.999986593	0.5234928	0.749637896	1	0.634367115	1	0.915573954	1	0.257848258
GO:0006811	ion transport	GO:BP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.108625492	0.860732631	0.108625492	0.999935807	0.312448296	0.866120225	1	0.788954126	0.556296936	1	0.634367115	1	0.345917489	1	1
GO:0120036	plasma membrane bounded cell projection organization	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.864468243	1	0.985127364	0.936840415	0.382007907	1	0.800466849	0.283303911	1	0.283747374	1	0.999945883	1	1
GO:0030030	cell projection organization	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.864942526	1	0.990197914	0.867698683	0.41387578	1	0.810060066	0.291311307	1	0.289732476	1	0.999945883	1	1
GO:0032268	regulation of cellular protein metabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.864942526	0.804854357	0.990197914	0.995012577	0.64049128	0.967779223	0.552616406	0.999999979	1	1	1	0.999945883	1	0.264233662
GO:0007275	multicellular organism development	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.866480307	1	1	1	0.660152655	0.993058797	1	1	1	1	1	1	1	1
GO:0051246	regulation of protein metabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.873122422	0.815157986	0.999935807	0.999426557	0.644153102	0.967779223	0.330983056	0.999999979	1	1	1	0.999945883	1	0.268985062
GO:0065009	regulation of molecular function	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.873122422	1	0.999935807	0.999426557	0.737399279	0.581451104	0.579041834	0.441442536	1	1	1	0.384528213	1	0.268985062
GO:0030182	neuron differentiation	GO:BP	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.065206321	0.891220982	1	0.999935807	0.999426557	1	1	0.493929195	0.420505195	1	0.065206321	1	0.965522966	1	1
GO:0048869	cellular developmental process	GO:BP	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0.060776061	0.891220982	0.72170895	0.999935807	0.993279602	1	1	0.072814357	0.055612449	1	0.096806544	1	0.017870896	1	0.457040742
GO:0030154	cell differentiation	GO:BP	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0.059844006	0.891220982	0.719790851	0.999935807	0.992150151	1	1	0.072814357	0.053826999	1	0.095877001	1	0.016857667	1	0.457040742
GO:0048731	system development	GO:BP	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0.121262731	0.912631126	0.885757252	0.999935807	0.652424194	1	1	0.479698745	0.13855969	1	0.103965772	1	0.69081544	1	0.46047797
GO:0044281	small molecule metabolic process	GO:BP	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0.018257724	0.924236034	0.847199713	0.060556896	0.547159968	0.928134088	1	0.330983056	0.519715437	4.93E-16	1	0.012474001	0.367067176	3.95E-13	1
GO:0055085	transmembrane transport	GO:BP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.131945278	0.924236034	0.131945278	0.999935807	0.312448296	0.995628787	0.999986593	0.68110241	0.594122021	0.865735552	1	1	0.635289349	1	1
GO:0048699	generation of neurons	GO:BP	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.07701093	0.929675312	1	0.999935807	0.995012577	1	1	0.581023255	0.544728628	1	0.07701093	1	0.986656054	1	1
GO:0006357	regulation of transcription by RNA polymerase II	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.935887288	0.673384971	0.999935807	0.970394642	1	1	0.619001707	0.999999979	1	1	1	0.999945883	1	1
GO:0022008	neurogenesis	GO:BP	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.07701093	0.935887288	1	0.999935807	0.999426557	1	1	0.501212263	0.519417007	1	0.07701093	1	0.996454347	1	1
GO:0023051	regulation of signaling	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.935887288	0.249202807	0.999935807	0.752209065	1	1	0.841783397	0.508543504	1	0.740025212	1	0.425828839	1	0.315077639
GO:0010646	regulation of cell communication	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.935887288	0.249202807	0.999935807	0.752209065	1	1	0.841783397	0.508543504	1	0.740025212	1	0.425828839	1	0.315077639
GO:0023052	signaling	GO:BP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.000835777	0.950449021	0.457763796	0.999935807	0.709934623	0.000835777	0.999986593	0.695265781	0.610340477	1	0.762501683	1	0.898068497	1	0.498500812
GO:0044248	cellular catabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.034556059	0.950449021	0.678165429	0.774902865	0.552958969	1	1	0.659757124	0.999999979	0.041247081	0.762501683	0.882728724	0.838373114	0.027865037	1
