term_id	term_name	Dm_F_wh_L(up)	Dm_F_wh_L(down)	Dm_F_ov(up)	Dm_F_ov(down)	Dp_F_ab(up)	Dp_F_ab(down)	Dp_F_hd(up)	Dp_F_hd(down)	Dp_M_ab(up)	Dp_M_ab(down)	Dp_M_hd(up)	Dp_M_hd(down)	Dm_F_wh_D(up)	Dm_F_wh_D(down)	Dm_M_ts(up)	Dm_M_ts(down)	Af_F_wh(up)	Af_F_wh(down)
GO:0046033	AMP metabolic process	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0034970	histone H3-R2 methylation	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007131	reciprocal meiotic recombination	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0140527	reciprocal homologous recombination	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0043039	tRNA aminoacylation	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:1905382	positive regulation of snRNA transcription by RNA polymerase II	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0036059	nephrocyte diaphragm assembly	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0043038	amino acid activation	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0061321	garland nephrocyte differentiation	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0034110	regulation of homotypic cell-cell adhesion	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0009127	purine nucleoside monophosphate biosynthetic process	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0009168	purine ribonucleoside monophosphate biosynthetic process	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0022402	cell cycle process	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0006641	triglyceride metabolic process	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0019605	butyrate metabolic process	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0090305	nucleic acid phosphodiester bond hydrolysis	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0016072	rRNA metabolic process	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0045950	negative regulation of mitotic recombination	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0046359	butyrate catabolic process	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0070184	mitochondrial tyrosyl-tRNA aminoacylation	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	0	1	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0
GO:0009123	nucleoside monophosphate metabolic process	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
GO:1901606	alpha-amino acid catabolic process	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0090068	positive regulation of cell cycle process	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006622	protein targeting to lysosome	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0036058	filtration diaphragm assembly	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0019478	D-amino acid catabolic process	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0051146	striated muscle cell differentiation	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0
GO:0030490	maturation of SSU-rRNA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0033477	S-methylmethionine metabolic process	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0033528	S-methylmethionine cycle	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:1901566	organonitrogen compound biosynthetic process	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:2000243	positive regulation of reproductive process	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0045132	meiotic chromosome segregation	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0045727	positive regulation of translation	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0070192	chromosome organization involved in meiotic cell cycle	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0046416	D-amino acid metabolic process	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0022416	chaeta development	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0045903	positive regulation of translational fidelity	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0000019	regulation of mitotic recombination	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006591	ornithine metabolic process	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0006595	polyamine metabolic process	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0006596	polyamine biosynthetic process	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0000963	mitochondrial RNA processing	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007127	meiosis I	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0015801	aromatic amino acid transport	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0009063	cellular amino acid catabolic process	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0006638	neutral lipid metabolic process	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
GO:0006639	acylglycerol metabolic process	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
GO:0009072	aromatic amino acid family metabolic process	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
GO:0016200	synaptic target attraction	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006412	translation	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
GO:0042026	protein refolding	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0
GO:0097206	nephrocyte filtration	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0097205	renal filtration	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006518	peptide metabolic process	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0045787	positive regulation of cell cycle	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007517	muscle organ development	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0061462	protein localization to lysosome	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0000966	RNA 5'-end processing	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0003096	renal sodium ion transport	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007049	cell cycle	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0032922	circadian regulation of gene expression	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0034109	homotypic cell-cell adhesion	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006575	cellular modified amino acid metabolic process	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0008343	adult feeding behavior	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0140647	P450-containing electron transport chain	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0110155	NAD-cap decapping	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006399	tRNA metabolic process	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006437	tyrosyl-tRNA aminoacylation	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0018298	obsolete protein-chromophore linkage	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GO:0044209	AMP salvage	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0022613	ribonucleoprotein complex biogenesis	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0007523	larval visceral muscle development	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0043153	entrainment of circadian clock by photoperiod	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GO:0055093	response to hyperoxia	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
GO:0070158	mitochondrial seryl-tRNA aminoacylation	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0042692	muscle cell differentiation	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0
GO:0016073	snRNA metabolic process	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0006421	asparaginyl-tRNA aminoacylation	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0044208	'de novo' AMP biosynthetic process	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0050918	positive chemotaxis	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007200	phospholipase C-activating G protein-coupled receptor signaling pathway	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GO:0009648	photoperiodism	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GO:0036296	response to increased oxygen levels	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
GO:0061982	meiosis I cell cycle process	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:1903204	negative regulation of oxidative stress-induced neuron death	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0032261	purine nucleotide salvage	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0009126	purine nucleoside monophosphate metabolic process	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0033539	fatty acid beta-oxidation using acyl-CoA dehydrogenase	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0009250	glucan biosynthetic process	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0
GO:0007098	centrosome cycle	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0106380	purine ribonucleotide salvage	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0140747	regulation of ncRNA transcription	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0009167	purine ribonucleoside monophosphate metabolic process	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0005978	glycogen biosynthetic process	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0
GO:2000241	regulation of reproductive process	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
GO:0048036	central complex development	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031023	microtubule organizing center organization	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0044262	cellular carbohydrate metabolic process	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0097090	presynaptic membrane organization	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031297	replication fork processing	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006491	N-glycan processing	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0048790	maintenance of presynaptic active zone structure	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0009301	snRNA transcription	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0061318	renal filtration cell differentiation	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0061319	nephrocyte differentiation	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0046835	carbohydrate phosphorylation	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0007035	vacuolar acidification	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0042273	ribosomal large subunit biogenesis	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
GO:0043043	peptide biosynthetic process	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
GO:0042795	snRNA transcription by RNA polymerase II	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0006310	DNA recombination	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0032239	regulation of nucleobase-containing compound transport	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0097176	epoxide metabolic process	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GO:0090501	RNA phosphodiester bond hydrolysis	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GO:0034645	cellular macromolecule biosynthetic process	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
GO:1903203	regulation of oxidative stress-induced neuron death	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0036475	neuron death in response to oxidative stress	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1903599	positive regulation of autophagy of mitochondrion	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006312	mitotic recombination	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0035721	intraciliary retrograde transport	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006434	seryl-tRNA aminoacylation	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0017085	response to insecticide	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0006623	protein targeting to vacuole	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0099558	maintenance of synapse structure	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0070482	response to oxygen levels	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
GO:0007522	visceral muscle development	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0000470	maturation of LSU-rRNA	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0006805	xenobiotic metabolic process	0	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
GO:0071466	cellular response to xenobiotic stimulus	0	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
GO:0045003	double-strand break repair via synthesis-dependent strand annealing	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0001941	postsynaptic membrane organization	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0050685	positive regulation of mRNA processing	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0048499	synaptic vesicle membrane organization	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0048026	positive regulation of mRNA splicing, via spliceosome	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0009649	entrainment of circadian clock	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GO:0140013	meiotic nuclear division	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:1990511	piRNA biosynthetic process	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006572	tyrosine catabolic process	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006749	glutathione metabolic process	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0098813	nuclear chromosome segregation	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0022409	positive regulation of cell-cell adhesion	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0051452	intracellular pH reduction	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0018205	peptidyl-lysine modification	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0061077	chaperone-mediated protein folding	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0
GO:1903202	negative regulation of oxidative stress-induced cell death	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0034333	adherens junction assembly	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0043174	nucleoside salvage	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006166	purine ribonucleoside salvage	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0003008	system process	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1
GO:0009309	amine biosynthetic process	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0042401	cellular biogenic amine biosynthetic process	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007059	chromosome segregation	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0043603	cellular amide metabolic process	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
GO:0030381	chorion-containing eggshell pattern formation	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0010564	regulation of cell cycle process	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:1903046	meiotic cell cycle process	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0072666	establishment of protein localization to vacuole	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0019439	aromatic compound catabolic process	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:1990709	presynaptic active zone organization	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0034969	histone arginine methylation	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0090502	RNA phosphodiester bond hydrolysis, endonucleolytic	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GO:0072665	protein localization to vacuole	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0009410	response to xenobiotic stimulus	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0043101	purine-containing compound salvage	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0043173	nucleotide salvage	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0044205	'de novo' UMP biosynthetic process	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0000271	polysaccharide biosynthetic process	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
GO:0033692	cellular polysaccharide biosynthetic process	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
GO:1903201	regulation of oxidative stress-induced cell death	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0048047	mating behavior, sex discrimination	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0044242	cellular lipid catabolic process	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0007041	lysosomal transport	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0070125	mitochondrial translational elongation	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0043604	amide biosynthetic process	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
GO:0016115	terpenoid catabolic process	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GO:0051453	regulation of intracellular pH	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006719	juvenile hormone catabolic process	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GO:0016107	sesquiterpenoid catabolic process	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GO:0046667	compound eye retinal cell programmed cell death	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
GO:0006790	sulfur compound metabolic process	0	1	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0
GO:0051321	meiotic cell cycle	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0010893	positive regulation of steroid biosynthetic process	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007554	regulation of ecdysteroid biosynthetic process	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0045940	positive regulation of steroid metabolic process	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0032352	positive regulation of hormone metabolic process	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0045966	positive regulation of ecdysteroid metabolic process	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0045998	positive regulation of ecdysteroid biosynthetic process	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1901360	organic cyclic compound metabolic process	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0046146	tetrahydrobiopterin metabolic process	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0046666	retinal cell programmed cell death	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
GO:0046886	positive regulation of hormone biosynthetic process	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006729	tetrahydrobiopterin biosynthetic process	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0050810	regulation of steroid biosynthetic process	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0036473	cell death in response to oxidative stress	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0090031	positive regulation of steroid hormone biosynthetic process	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0090030	regulation of steroid hormone biosynthetic process	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0036297	interstrand cross-link repair	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0034331	cell junction maintenance	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1901135	carbohydrate derivative metabolic process	0	1	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0
GO:0034250	positive regulation of cellular amide metabolic process	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0008045	motor neuron axon guidance	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0042447	hormone catabolic process	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GO:0030641	regulation of cellular pH	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006885	regulation of pH	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006725	cellular aromatic compound metabolic process	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0017121	plasma membrane phospholipid scrambling	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0033120	positive regulation of RNA splicing	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0055086	nucleobase-containing small molecule metabolic process	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:2000331	regulation of terminal button organization	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0045785	positive regulation of cell adhesion	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006396	RNA processing	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0045005	DNA-templated DNA replication maintenance of fidelity	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0044260	cellular macromolecule metabolic process	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0
GO:0001751	compound eye photoreceptor cell differentiation	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0
GO:0007157	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0034641	cellular nitrogen compound metabolic process	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
GO:0010566	regulation of ketone biosynthetic process	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007553	regulation of ecdysteroid metabolic process	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0032446	protein modification by small protein conjugation	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0
GO:0099174	regulation of presynapse organization	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0099173	postsynapse organization	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0000280	nuclear division	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0046068	cGMP metabolic process	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0051726	regulation of cell cycle	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0001754	eye photoreceptor cell differentiation	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0
GO:0043954	cellular component maintenance	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0048285	organelle fission	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007319	negative regulation of oskar mRNA translation	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0008300	isoprenoid catabolic process	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GO:0009415	response to water	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0051597	response to methylmercury	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0030001	metal ion transport	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0006826	iron ion transport	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
GO:1902064	obsolete regulation of transcription from RNA polymerase II promoter involved in spermatogenesis	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0001101	response to acid chemical	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0055072	iron ion homeostasis	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
GO:0046689	response to mercury ion	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0
GO:0033215	reductive iron assimilation	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006812	cation transport	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0000041	transition metal ion transport	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
GO:0008052	sensory organ boundary specification	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0098730	male germline stem cell symmetric division	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0009270	response to humidity	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0098729	germline stem cell symmetric division	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
